lake,coreDepthTop,coreDepthBot,ageTop,ageBot,charCount,volume,charConc,charAcc,charBkg,charPeak,thresh1,thresh2,thres3,treshPos,threshNeg,SNI,threshGOF,peaks1,peaks2,peaks3,peaksFinal,peaksInsig,peakMag,smPeak
NW15,22.8738,22.9975,390,395,5,2,2.5,0.061881,0.032359,0.029522,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,1,0.17827,0
NW15,22.9975,23.1145,395,400,4.02,2,2.01,0.047018,0.033875,0.013144,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,23.1145,23.2313,400,405,4,2,2,0.046729,0.035337,0.011392,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,23.2313,23.3481,405,410,4,2,2,0.046729,0.036834,0.0098948,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,23.3481,23.465,410,415,4,2,2,0.046729,0.038331,0.0083981,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,23.465,23.5841,415,420,2.6,2,1.3,0.030987,0.039771,-0.0087837,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,23.5841,23.7043,420,425,2,2,1,0.024038,0.041084,-0.017046,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,23.7043,23.8245,425,430,2,2,1,0.024038,0.042201,-0.018162,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,23.8245,23.9447,430,435,2,2,1,0.024038,0.043071,-0.019033,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,23.9447,24.0625,435,440,2.54,2,1.27,0.029918,0.043687,-0.013768,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,24.0625,24.1782,440,445,3,2,1.5,0.034722,0.044077,-0.009355,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,24.1782,24.294,445,450,3,2,1.5,0.034722,0.044289,-0.0095663,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.0017199
NW15,24.294,24.4097,450,455,3,2,1.5,0.034722,0.044368,-0.0096454,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.011763
NW15,24.4097,24.5264,455,460,3.22,1.78,2.05,0.047829,0.044351,0.0034783,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.03627
NW15,24.5264,24.6463,460,465,4,1,4,0.095923,0.04426,0.051664,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.077913
NW15,24.6463,24.7662,465,470,4,1,4,0.095923,0.044101,0.051823,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.13581
NW15,24.7662,24.8861,470,475,4,1,4,0.095923,0.04387,0.052053,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.20667
NW15,24.8861,25.006,475,480,4,1,4,0.095923,0.043562,0.052362,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.28627
NW15,25.006,25.1259,480,485,4,1,4,0.095923,0.043168,0.052755,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.37063
NW15,25.1259,25.2458,485,490,4,1,4,0.095923,0.042688,0.053235,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.45679
NW15,25.2458,25.3657,490,495,4,1,4,0.095923,0.042125,0.053798,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.54321
NW15,25.3657,25.4856,495,500,4,1,4,0.095923,0.041489,0.054435,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.62937
NW15,25.4856,25.6,500,505,4.88,1,4.88,0.11164,0.040795,0.070848,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.71373
NW15,25.6,25.7136,505,510,5,1,5,0.11364,0.040067,0.073569,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.79333
NW15,25.7136,25.8273,510,515,5,1,5,0.11364,0.039333,0.074303,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.86419
NW15,25.8273,25.9409,515,520,5,1,5,0.11364,0.038626,0.07501,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.92209
NW15,25.9409,26.0545,520,525,5,1,5,0.11364,0.037979,0.075658,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.96373
NW15,26.0545,26.1682,525,530,5,1,5,0.11364,0.037417,0.076219,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.98824
NW15,26.1682,26.2818,530,535,5,1,5,0.11364,0.036951,0.076685,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.99828
NW15,26.2818,26.3955,535,540,5,1,5,0.11364,0.036575,0.077061,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,1
NW15,26.3955,26.5094,540,545,4.76,1,4.76,0.10845,0.036265,0.07218,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,1,1,1,0,13.6593,1
NW15,26.5094,26.6265,545,550,2,1,2,0.046838,0.035979,0.010859,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.99828
NW15,26.6265,26.7436,550,555,2,1,2,0.046838,0.035656,0.011182,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.98824
NW15,26.7436,26.8607,555,560,2,1,2,0.046838,0.035221,0.011618,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.96373
NW15,26.8607,26.9778,560,565,2,1,2,0.046838,0.034587,0.012252,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.92209
NW15,26.9778,27.0948,565,570,2,1,2,0.046838,0.033679,0.013159,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.86419
NW15,27.0948,27.2119,570,575,2,1,2,0.046838,0.032454,0.014384,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.79333
NW15,27.2119,27.329,575,580,2,1,2,0.046838,0.030914,0.015925,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.71373
NW15,27.329,27.4461,580,585,2,1,2,0.046838,0.029116,0.017723,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,1,0,0,0,0,0,0.62937
NW15,27.4461,27.5619,585,590,0.92,1,0.92,0.021306,0.027164,-0.0058584,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.54321
NW15,27.5619,27.6766,590,595,0,1,0,0,0.025179,-0.025179,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.45679
NW15,27.6766,27.7913,595,600,0,1,0,0,0.023265,-0.023265,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.37063
NW15,27.7913,27.906,600,605,0,1,0,0,0.021489,-0.021489,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.28627
NW15,27.906,28.0206,605,610,0,1,0,0,0.019879,-0.019879,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.20667
NW15,28.0206,28.1353,610,615,0,1,0,0,0.018428,-0.018428,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.13581
NW15,28.1353,28.25,615,620,0,1,0,0,0.017117,-0.017117,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.077913
NW15,28.25,28.3647,620,625,0,1,0,0,0.015925,-0.015925,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.03627
NW15,28.3647,28.4794,625,630,0,1,0,0,0.014837,-0.014837,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.011763
NW15,28.4794,28.5983,630,635,0,1.82,0,0,0.013841,-0.013841,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.0017199
NW15,28.5983,28.7182,635,640,0,2,0,0,0.012931,-0.012931,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,28.7182,28.8381,640,645,0,2,0,0,0.012103,-0.012103,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,28.8381,28.958,645,650,0,2,0,0,0.011355,-0.011355,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,28.958,29.0779,650,655,0,2,0,0,0.010244,-0.010244,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,29.0779,29.1978,655,660,0,2,0,0,0.0091328,-0.0091328,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,29.1978,29.3177,660,665,0,2,0,0,0.0080482,-0.0080482,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,29.3177,29.4376,665,670,0,2,0,0,0.0070631,-0.0070631,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
NW15,29.4376,29.5553,670,675,0.48,2,0.24,0.0056472,0.006311,-0.00066377,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0
