lake,coreDepthTop,coreDepthBot,ageTop,ageBot,charCount,volume,charConc,charAcc,charBkg,charPeak,thresh1,thresh2,thres3,treshPos,threshNeg,SNI,threshGOF,peaks1,peaks2,peaks3,peaksFinal,peaksInsig,peakMag,smPeak
UR15,4.1362,4.2224,60,65,12,2,6,0.10345,0.026448,0.077,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,1.3589
UR15,4.2224,4.3149,65,70,12,2,6,0.11097,0.026223,0.084743,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,1.2846
UR15,4.3149,4.4103,70,75,12,2,6,0.1145,0.026018,0.088486,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,1.2067
UR15,4.4103,4.5048,75,80,11.52,2,5.76,0.10883,0.025839,0.082992,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,1,1,1,1,0,2.6347,1.1358
UR15,4.5048,4.5844,80,85,4,2,2,0.031847,0.025695,0.0061521,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,1.0762
UR15,4.5844,4.664,85,90,4,2,2,0.031847,0.025774,0.0060729,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,1.0245
UR15,4.664,4.7436,90,95,4,2,2,0.031847,0.025872,0.0059748,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0.97549
UR15,4.7436,4.8398,95,100,1.24,2,0.62,0.01193,0.025821,-0.01389,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0.92381
UR15,4.8398,4.9375,100,105,1,2,0.5,0.0097656,0.025949,-0.016183,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0.86419
UR15,4.9375,5.0308,105,110,2.08,2.36,0.8,0.014932,0.026077,-0.011146,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0.79333
UR15,5.0308,5.1164,110,115,4,3,1.3333,0.022831,0.026205,-0.0033744,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0.71373
UR15,5.1164,5.2021,115,120,4,3,1.3333,0.022831,0.026337,-0.0035057,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0.62937
UR15,5.2021,5.2907,120,125,2.24,2.56,0.74667,0.013244,0.026482,-0.013239,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0.54321
UR15,5.2907,5.3833,125,130,0,2,0,0,0.026654,-0.026654,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0.45679
UR15,5.3833,5.4759,130,135,0,2,0,0,0.026859,-0.026859,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0.37063
UR15,5.4759,5.5634,135,140,2.96,2.74,0.98667,0.017253,0.027101,-0.0098485,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0.28627
