lake,coreDepthTop,coreDepthBot,ageTop,ageBot,charCount,volume,charConc,charAcc,charBkg,charPeak,thresh1,thresh2,thres3,treshPos,threshNeg,SNI,threshGOF,peaks1,peaks2,peaks3,peaksFinal,peaksInsig,peakMag,smPeak
MA15,3.8654,4.0948,45,50,6.32,2,3.16,0.14501,0.097834,0.047174,0.086409,0.12106,0.15571,0.086409,-0.14772,8.6999,-999,0,0,0,0,0,0,0.20667
MA15,4.0948,4.3261,50,55,6.32,2,3.16,0.14616,0.099715,0.046441,0.086409,0.12106,0.15571,0.086409,-0.14772,8.6999,-999,0,0,0,0,0,0,0.28627
MA15,4.3261,4.5726,55,60,4.52,2.36,1.72,0.084794,0.10074,-0.015943,0.086409,0.12106,0.15571,0.086409,-0.14772,8.6999,-999,0,0,0,0,0,0,0.37063
MA15,4.5726,4.7768,60,65,8.28,3,2.76,0.11272,0.10113,0.011588,0.086409,0.12106,0.15571,0.086409,-0.14772,8.6999,-999,0,0,0,0,0,0,0.45679
MA15,4.7768,5,65,70,3,3,1,0.044643,0.10119,-0.056542,0.086409,0.12106,0.15571,0.086409,-0.14772,8.6999,-999,0,0,0,0,0,0,0.54321
MA15,5,5.1984,70,75,4,3,1.3333,0.05291,0.10109,-0.048177,0.086409,0.12106,0.15571,0.086409,-0.14772,8.6999,-999,0,0,0,0,0,0,0.62937
MA15,5.1984,5.4152,75,80,6.22,3,2.0733,0.089886,0.10087,-0.010989,0.086409,0.12106,0.15571,0.086409,-0.14772,8.6999,-999,0,0,0,0,0,0,0.71545
MA15,5.4152,5.6174,80,85,16.92,3,5.64,0.22813,0.10048,0.12766,0.086409,0.12106,0.15571,0.086409,-0.14772,8.6999,-999,0,0,0,0,0,0,0.80509
MA15,5.6174,5.8147,85,90,19.7,2.7,7.1667,0.2827,0.099805,0.18289,0.086409,0.12106,0.15571,0.086409,-0.14772,8.6999,-999,0,0,0,0,0,0,0.90046
MA15,5.8147,6.0273,90,95,23.9,2.14,9.6867,0.41205,0.098799,0.31325,0.086409,0.12106,0.15571,0.086409,-0.14772,8.6999,-999,0,0,0,0,0,0,1
MA15,6.0273,6.2227,95,100,97,3,32.3333,1.263,0.097448,1.1656,0.086409,0.12106,0.15571,0.086409,-0.14772,8.6999,-999,0,0,0,0,0,0,1.0995
MA15,6.2227,6.442,100,105,80.66,3,26.8867,1.1793,0.095751,1.0835,0.086409,0.12106,0.15571,0.086409,-0.14772,8.6999,-999,0,0,0,0,0,0,1.1949
